TransactionID,ato_risk_score,recommended_action
3346810,1.91,allow
3347198,1.56,allow
3348087,1.39,allow
3349604,1.4,allow
3349965,1.22,allow
3350390,1.12,allow
3351086,1.11,allow
3351434,1.15,allow
3352164,1.24,allow
3352171,1.34,allow
3352206,1.44,allow
3352824,1.8,allow
3353577,1.62,allow
3354555,1.56,allow
3354601,1.58,allow
3357272,1.61,allow
3357578,19.99,allow
3359824,10.52,allow
3359899,5.29,allow
3361358,2.98,allow
3361997,2.13,allow
3362079,1.47,allow
3362104,1.13,allow
3362246,0.93,allow
3362312,0.85,allow
3362579,0.83,allow
3362705,1.23,allow
3363114,1.25,allow
3364173,1.35,allow
3364772,1.27,allow
3364966,1.33,allow
3365295,1.34,allow
3365475,1.35,allow
3366222,1.52,allow
3366223,1.84,allow
3367108,2.18,allow
3367345,1.77,allow
3368398,1.43,allow
3371086,1.36,allow
3371369,1.39,allow
3373175,1.38,allow
3374614,1.46,allow
3374950,1.39,allow
3375770,1.47,allow
3377871,1.61,allow
3379027,1.85,allow
3379750,2.13,allow
3380602,1.74,allow
3380826,1.61,allow
3381253,1.86,allow
3382395,1.92,allow
3382863,1.93,allow
3384128,1.53,allow
3384139,1.58,allow
3384453,1.65,allow
3384600,1.77,allow
3384988,1.89,allow
3386070,1.57,allow
3386243,1.52,allow
3386522,1.59,allow
3386815,1.59,allow
3388048,1.6,allow
3388392,1.87,allow
3388994,1.6,allow
3391302,1.56,allow
3392737,1.42,allow
3399333,1.47,allow
3399426,1.61,allow
3399468,1.7,allow
3399499,1.71,allow
3400614,1.73,allow
3400960,2.06,allow
3401589,2.26,allow
3402487,1.72,allow
3403081,1.6,allow
3405001,2.78,allow
3406038,1.72,allow
3406115,1.41,allow
3407050,1.23,allow
3407053,1.22,allow
3407306,1.29,allow
3407634,1.15,allow
3407872,1.1,allow
3409443,1.15,allow
3409449,1.32,allow
3409458,1.51,allow
3409459,1.64,allow
3409537,1.75,allow
3410560,1.86,allow
3412342,1.55,allow
3412421,1.55,allow
3413896,1.88,allow
3414186,2.18,allow
3414689,2.22,allow
3415770,2.02,allow
3416812,2.63,allow
3417063,3.06,allow
3417498,2.81,allow
3419512,3.04,allow
3420366,2.86,allow
3420864,2.53,allow
3421543,2.38,allow
3422184,1.67,allow
3422268,1.49,allow
3422555,1.61,allow
3422590,1.75,allow
3422672,1.7,allow
3422928,1.68,allow
3423151,1.79,allow
3424131,1.83,allow
3424140,2.0,allow
3424278,2.16,allow
3425399,2.33,allow
3426740,2.23,allow
3427146,2.4,allow
3427611,1.87,allow
3428831,1.71,allow
3429004,1.78,allow
3431120,1.88,allow
3431418,1.92,allow
3432277,2.01,allow
3432818,1.71,allow
3432874,1.61,allow
3432882,1.6,allow
3432905,1.56,allow
3432922,1.62,allow
3432924,1.6,allow
3432967,1.63,allow
3433085,1.6,allow
3433253,1.53,allow
3433421,1.53,allow
3433707,1.73,allow
3438466,1.95,allow
3439595,1.87,allow
3440502,1.98,allow
3440701,1.64,allow
3441657,1.43,allow
3441992,1.53,allow
3443226,1.57,allow
3443316,1.77,allow
3444577,2.24,allow
3446560,2.46,allow
3446703,2.38,allow
3447557,12.39,allow
3450657,8.25,allow
3451422,5.89,allow
3452598,3.75,allow
3453520,3.23,allow
3453526,3.17,allow
3457195,3.13,allow
3457699,2.76,allow
3457810,2.86,allow
3458012,2.87,allow
3459692,2.35,allow
3459763,2.45,allow
3460038,4.11,allow
3460672,3.63,allow
3460826,3.3,allow
3461071,3.03,allow
3461145,2.93,allow
3461178,2.88,allow
3462169,2.7,allow
3462619,2.0,allow
3464981,1.77,allow
3465698,1.59,allow
3465759,1.71,allow
3467132,1.82,allow
3468473,1.76,allow
3470435,1.9,allow
3470773,1.95,allow
3474355,2.0,allow
3475037,2.11,allow
3475454,1.74,allow
3475756,1.83,allow
3475763,2.1,allow
3475841,2.12,allow
3475873,2.12,allow
3475876,2.22,allow
3477150,2.29,allow
3477163,2.44,allow
3478235,2.37,allow
3478741,1.96,allow
3479281,1.84,allow
3479714,1.99,allow
3480917,2.66,allow
3482024,2.59,allow
3482578,2.64,allow
3483963,2.73,allow
3484217,2.64,allow
3484875,2.52,allow
3485363,2.49,allow
3485844,1.83,allow
3486322,1.68,allow
3486560,1.67,allow
3487797,1.74,allow
3487967,1.89,allow
3489540,2.13,allow
3491940,2.05,allow
3491976,2.22,allow
3492252,2.31,allow
3492824,1.79,allow
3493596,1.99,allow
3494190,3.3,allow
3494191,3.42,allow
3496103,3.64,allow
3496238,3.13,allow
3496849,3.06,allow
3497657,2.83,allow
3497984,2.7,allow
3500043,25.53,allow
3500204,13.58,allow
3501572,9.1,allow
3502059,6.61,allow
3502975,5.42,allow
3502977,3.77,allow
3503428,3.15,allow
3504584,2.65,allow
3505330,2.5,allow
3505365,1.94,allow
3505553,1.54,allow
3505611,1.66,allow
3505622,1.77,allow
3505821,1.81,allow
3505938,1.91,allow
3507057,1.99,allow
3507068,2.17,allow
3509424,2.38,allow
3509523,2.46,allow
3510739,2.5,allow
3511325,1.95,allow
3512029,1.9,allow
3515184,1.93,allow
3515988,2.02,allow
3516551,1.65,allow
3516598,1.53,allow
3516599,1.5,allow
3516873,1.54,allow
3516917,1.63,allow
3517047,1.71,allow
3518400,1.8,allow
3518611,1.99,allow
3519590,2.2,allow
3519621,2.31,allow
3519630,2.68,allow
3520434,3.03,allow
3520860,3.29,allow
3521059,3.05,allow
3521441,2.91,allow
3521615,2.89,allow
3521795,2.72,allow
3522792,2.73,allow
3523683,2.29,allow
3523686,2.29,allow
3523836,2.25,allow
3523851,2.3,allow
3523971,2.33,allow
3524005,2.33,allow
3524300,2.37,allow
3524708,2.5,allow
3524954,2.62,allow
3525666,14.64,allow
3526011,6.93,allow
3526622,4.63,allow
3529944,3.68,allow
3530930,3.29,allow
3531274,3.3,allow
3531286,2.62,allow
3532965,2.26,allow
3534131,2.46,allow
3534702,2.19,allow
3537723,1.78,allow
3537930,1.8,allow
3539256,10.13,allow
3539630,5.58,allow
3539798,3.83,allow
3540593,3.01,allow
3540630,2.38,allow
3540643,2.0,allow
3541358,1.74,allow
3542221,1.79,allow
3542228,1.94,allow
3542762,2.07,allow
3543013,2.53,allow
3544514,2.73,allow
3544543,2.55,allow
3544717,2.41,allow
3545717,22.9,allow
3549203,10.77,allow
3549977,6.99,allow
3550742,5.32,allow
3550850,4.46,allow
3551383,3.99,allow
3551802,3.84,allow
3552168,2.83,allow
3552171,2.67,allow
3552571,3.0,allow
3553024,3.36,allow
3553226,3.93,allow
3554308,3.83,allow
3556303,2.65,allow
3556408,2.66,allow
3557032,2.52,allow
3559131,2.72,allow
3559985,2.98,allow
3560430,3.88,allow
3560563,3.43,allow
3561522,3.02,allow
3561562,2.91,allow
3561860,2.89,allow
3563460,3.04,allow
3563563,2.82,allow
3563907,2.89,allow
3564436,2.67,allow
3565274,2.56,allow
3565942,1.88,allow
3565958,1.91,allow
3566111,1.95,allow
3566332,2.03,allow
3566821,16.08,allow
3568307,9.21,allow
3568531,6.55,allow
3568804,5.04,allow
3568961,4.2,allow
3569625,3.68,allow
3570519,2.71,allow
3570793,2.69,allow
3571894,2.87,allow
3572117,2.95,allow
3572223,1.97,allow
3572667,1.69,allow
3572760,1.67,allow
3572962,1.72,allow
3574116,1.75,allow
3574513,1.9,allow
3575387,2.07,allow
3576959,1.9,allow
3577389,1.7,allow
3064214,35.69,allow
3096572,32.66,allow
3204220,22.23,allow
3204936,7.67,allow
3212535,2.47,allow
3523524,1.08,allow
3007891,18.81,allow
3023047,5.18,allow
3035680,1.58,allow
3035691,0.78,allow
3210464,0.56,allow
3251470,0.55,allow
3252244,0.7,allow
3264169,0.95,allow
3274573,1.01,allow
3280844,1.01,allow
3289498,1.23,allow
3329164,1.17,allow
3341454,0.97,allow
3461455,0.73,allow
3461464,0.88,allow
3466224,1.07,allow
3470414,1.0,allow
3489711,0.9,allow
3491885,0.68,allow
3533376,0.6,allow
3134080,31.51,allow
3253034,14.35,allow
3335419,11.21,allow
3335823,5.07,allow
3335882,2.64,allow
3336046,1.86,allow
3518967,1.47,allow
3191218,36.42,allow
3284766,37.57,allow
3177438,19.02,allow
3340183,5.7,allow
3340185,1.88,allow
3422758,0.91,allow
3036077,18.43,allow
3047927,14.06,allow
3142265,4.65,allow
3142279,8.8,allow
3217195,10.85,allow
3217352,3.83,allow
3224737,1.24,allow
3225159,0.56,allow
3573629,0.36,allow
3551703,28.79,allow
3235345,18.63,allow
3272354,6.19,allow
3316813,2.09,allow
3323396,1.04,allow
3411613,0.79,allow
3418571,0.84,allow
3466576,0.73,allow
3026502,18.91,allow
3076516,5.18,allow
3184973,1.66,allow
3299939,0.86,allow
3348336,0.76,allow
3433746,0.72,allow
3133665,20.37,allow
3229568,7.98,allow
3233947,4.01,allow
3321132,3.56,allow
3418144,3.82,allow
3428491,3.71,allow
3446795,3.75,allow
3127252,42.35,allow
3127263,53.51,step_up_auth
3127278,63.11,step_up_auth
3127281,70.27,step_up_auth
3138096,77.09,step_up_auth
3057989,36.31,allow
3057993,37.54,allow
3038919,18.86,allow
3139715,5.38,allow
3147164,1.72,allow
3149424,0.85,allow
3181375,0.61,allow
3182622,0.69,allow
3234758,0.8,allow
3249062,10.61,allow
3272352,4.16,allow
3290051,2.01,allow
3301452,1.08,allow
3305290,1.01,allow
3371774,0.87,allow
3405481,6.27,allow
3437485,3.05,allow
3560126,2.44,allow
3406560,18.93,allow
3403438,19.16,allow
3557917,6.24,allow
3149894,19.05,allow
3197429,5.54,allow
3405542,1.73,allow
3210047,19.34,allow
3210344,5.76,allow
3132388,18.87,allow
3158441,5.79,allow
3227678,2.02,allow
3280046,1.11,allow
3322927,0.82,allow
3419681,0.8,allow
3484162,0.8,allow
3509170,0.78,allow
3545857,20.39,allow
3056254,19.6,allow
3144592,7.54,allow
3188025,3.32,allow
3233555,2.11,allow
3272499,1.84,allow
3205846,34.96,allow
3205880,32.46,allow
3206085,23.4,allow
3209997,17.25,allow
3210000,14.36,allow
3210678,14.04,allow
3212602,14.79,allow
3090836,30.07,allow
3502646,25.03,allow
3503336,16.03,allow
3503537,10.11,allow
3022156,18.4,allow
3029302,16.91,allow
3338536,6.38,allow
3339121,2.29,allow
3431999,1.35,allow
3282806,32.96,allow
3282817,35.63,allow
3282860,42.59,allow
3282908,38.44,allow
3282921,33.12,allow
3282926,33.83,allow
3283094,36.93,allow
3283102,31.78,allow
2988748,18.95,allow
2988891,5.58,allow
2990293,1.81,allow
2990784,0.94,allow
2991323,0.8,allow
2991368,0.78,allow
2992306,0.99,allow
2992783,0.96,allow
2992865,0.95,allow
2993538,0.86,allow
2994443,0.75,allow
2994692,0.7,allow
2994902,0.74,allow
2996013,0.74,allow
2996443,0.72,allow
2997716,0.69,allow
2998623,0.74,allow
2998852,0.78,allow
2999084,0.91,allow
2999253,0.99,allow
3000347,0.94,allow
3000793,0.96,allow
3000912,0.98,allow
3001232,1.32,allow
3002522,1.71,allow
3002738,0.81,allow
3003247,0.53,allow
3004745,0.41,allow
3007508,0.41,allow
3007534,0.46,allow
3007833,0.49,allow
3009500,0.54,allow
3009576,2.53,allow
3010717,1.36,allow
3011275,1.63,allow
3013183,1.23,allow
3013198,1.07,allow
3015558,0.98,allow
3016569,0.87,allow
3016851,1.02,allow
3020140,0.98,allow
3021644,0.95,allow
3021685,1.14,allow
3022955,1.14,allow
3023497,1.37,allow
3023549,1.22,allow
3026078,14.63,allow
3026123,3.83,allow
3026684,1.49,allow
3028946,0.93,allow
3028969,0.73,allow
3029666,0.68,allow
3030099,0.78,allow
3032043,0.85,allow
3034964,1.11,allow
3034993,1.15,allow
3035646,1.06,allow
3035654,0.99,allow
3035795,0.92,allow
3036677,0.96,allow
3037075,0.9,allow
3037116,12.9,allow
3038884,4.81,allow
3038894,2.24,allow
3038991,1.61,allow
3039011,1.4,allow
3040260,1.24,allow
3043465,1.13,allow
3043932,0.89,allow
3043994,0.74,allow
3044791,0.68,allow
3045169,0.71,allow
3045654,0.69,allow
3049070,5.41,allow
3049265,2.46,allow
3051733,29.5,allow
3053611,8.14,allow
3054012,3.13,allow
3054285,1.92,allow
3054531,1.59,allow
3056474,1.62,allow
3057254,1.7,allow
3057672,1.59,allow
3057728,17.93,allow
3058377,7.42,allow
3058418,2.04,allow
3058732,1.23,allow
3061782,0.94,allow
3062278,0.93,allow
3063568,0.84,allow
3067846,0.84,allow
3069647,0.81,allow
3070465,16.69,allow
3070791,38.48,allow
3071330,13.06,allow
3072266,23.2,allow
3073306,26.13,allow
3077480,8.67,allow
3078636,14.26,allow
3080038,5.94,allow
3082847,3.44,allow
3083515,2.99,allow
3083996,11.83,allow
3085861,5.94,allow
3086166,33.26,allow
3086189,15.71,allow
3087225,5.63,allow
3087226,21.64,allow
3089664,25.25,allow
3089679,8.83,allow
3089707,3.8,allow
3089754,2.22,allow
3089886,1.98,allow
3090267,57.93,step_up_auth
3090332,50.02,step_up_auth
3091717,57.9,step_up_auth
3092013,45.92,step_up_auth
3092146,32.84,allow
3092649,22.41,allow
3096583,9.81,allow
3098057,21.86,allow
3098497,38.65,allow
3098692,19.45,allow
3100530,6.52,allow
3101037,25.09,allow
3104416,8.86,allow
3106347,4.01,allow
3106485,3.32,allow
3106916,3.02,allow
3107154,2.46,allow
3108367,1.46,allow
3108480,1.1,allow
3110371,1.15,allow
3110493,1.11,allow
3111437,0.8,allow
3112087,0.76,allow
3112395,0.8,allow
3114356,0.94,allow
3115002,0.93,allow
3116145,0.98,allow
3116682,1.01,allow
3117080,1.18,allow
3119415,1.24,allow
3120565,1.26,allow
3123450,1.5,allow
3123616,1.57,allow
3123859,1.57,allow
3124117,1.59,allow
3124625,1.7,allow
3126280,1.57,allow
3126326,1.51,allow
3126349,1.61,allow
3126978,1.58,allow
3127210,1.5,allow
3127215,1.48,allow
3128465,1.29,allow
3129819,1.18,allow
3130071,1.14,allow
3131900,1.16,allow
3132199,1.39,allow
3132313,1.64,allow
3132380,1.63,allow
3132456,1.79,allow
3133254,1.87,allow
3133473,1.75,allow
3133708,1.71,allow
3133896,1.61,allow
3134182,1.52,allow
3135876,1.5,allow
3136132,1.52,allow
3136462,1.84,allow
3136551,1.89,allow
3136649,2.14,allow
3136741,2.23,allow
3139493,2.12,allow
3139986,2.2,allow
3140160,1.99,allow
3141157,1.72,allow
3141177,1.54,allow
3141608,1.46,allow
3141705,1.95,allow
3141803,1.99,allow
3144426,1.69,allow
3144581,1.64,allow
3144714,1.59,allow
3145025,1.69,allow
3146698,1.5,allow
3146786,1.51,allow
3146935,1.46,allow
3146997,1.46,allow
3148081,1.72,allow
3149852,1.65,allow
3150065,1.77,allow
3154234,1.83,allow
3154449,1.82,allow
3154598,2.02,allow
3156479,2.01,allow
3156621,1.75,allow
3157108,40.66,allow
3157576,18.98,allow
3158270,7.63,allow
3158522,4.1,allow
3159179,3.02,allow
3160032,2.58,allow
3160748,2.35,allow
3160767,2.35,allow
3161203,2.68,allow
3162077,2.62,allow
3162277,1.61,allow
3162336,1.61,allow
3162556,1.68,allow
3164242,1.81,allow
3164383,1.92,allow
3164884,2.07,allow
3164946,2.0,allow
3166238,2.18,allow
3166331,50.66,step_up_auth
3166776,28.38,allow
3167756,13.29,allow
3167758,6.9,allow
3167938,4.85,allow
3168032,3.75,allow
3168663,3.26,allow
3170674,2.85,allow
3171537,2.43,allow
3171582,2.07,allow
3171703,1.54,allow
3172204,1.49,allow
3172268,1.39,allow
3172756,1.84,allow
3173062,2.0,allow
3173094,1.94,allow
3173325,1.83,allow
3174245,1.71,allow
3176230,1.57,allow
3176408,1.53,allow
3177517,1.77,allow
3177723,1.65,allow
3179808,1.61,allow
3180928,1.76,allow
3181323,1.69,allow
3181605,21.7,allow
3181621,6.09,allow
3181633,2.18,allow
3181696,1.35,allow
3181957,0.98,allow
3181980,0.86,allow
3184760,0.92,allow
3185291,1.04,allow
3186094,1.31,allow
3186200,1.34,allow
3187452,1.69,allow
3187831,1.63,allow
3189127,1.62,allow
3189198,1.72,allow
3189387,1.77,allow
3189791,1.83,allow
3190029,1.85,allow
3190127,2.13,allow
3190252,2.1,allow
3190270,2.42,allow
3190964,2.79,allow
3191186,2.65,allow
3192794,2.06,allow
3193268,2.23,allow
3194855,2.33,allow
3195369,2.04,allow
3195962,1.8,allow
3197442,1.8,allow
3198209,1.52,allow
3198965,1.63,allow
3199232,1.76,allow
3200072,1.8,allow
3200217,1.69,allow
3200283,1.73,allow
3200307,1.65,allow
3201142,1.56,allow
3201842,1.54,allow
3202190,1.53,allow
3204455,1.66,allow
3204696,1.87,allow
3205078,1.95,allow
3205224,2.11,allow
3206141,2.37,allow
3206593,3.72,allow
3207967,3.99,allow
3209684,2.94,allow
3211041,2.63,allow
3211059,2.72,allow
3214862,2.99,allow
3215196,2.63,allow
3217253,2.13,allow
3217448,1.42,allow
3217491,1.03,allow
3219377,0.91,allow
3219724,0.86,allow
3220015,0.88,allow
3220050,0.95,allow
3220388,1.17,allow
3220416,1.65,allow
3220955,1.94,allow
3222062,1.98,allow
3222832,2.09,allow
3222836,2.18,allow
3222847,2.21,allow
3223017,2.14,allow
3223188,2.13,allow
3223824,2.27,allow
3224371,2.52,allow
3225174,2.51,allow
3225786,2.41,allow
3226536,1.95,allow
3226589,1.84,allow
3227498,1.71,allow
3227662,1.79,allow
3228164,1.85,allow
3228180,2.09,allow
3228318,2.31,allow
3228553,2.74,allow
3229634,2.36,allow
3230864,2.35,allow
3231824,2.43,allow
3232601,2.21,allow
3232687,2.23,allow
3232792,2.26,allow
3234060,2.26,allow
3234066,2.47,allow
3234751,4.02,allow
3235571,3.81,allow
3235663,3.08,allow
3236056,2.64,allow
3236256,2.27,allow
3238735,2.02,allow
3239411,2.03,allow
3240029,2.25,allow
3241323,2.27,allow
3241505,1.84,allow
3242157,2.08,allow
3242244,2.08,allow
3244664,1.92,allow
3247362,2.36,allow
3247371,2.21,allow
3247382,1.91,allow
3247390,1.73,allow
3247394,1.6,allow
3247717,1.38,allow
3248273,1.26,allow
3249398,1.28,allow
3249886,1.34,allow
3250180,1.19,allow
3251595,1.33,allow
3251878,1.51,allow
3253027,1.52,allow
3253193,1.62,allow
3254598,1.79,allow
3256401,1.98,allow
3258781,2.18,allow
3259121,2.36,allow
3259222,2.17,allow
3259228,2.1,allow
3259230,2.02,allow
3259965,1.88,allow
3261290,2.19,allow
3261723,2.43,allow
3262386,2.15,allow
3263312,1.89,allow
3264258,1.89,allow
3264271,2.34,allow
3264377,2.65,allow
3265387,2.37,allow
3265851,54.42,step_up_auth
3267180,35.55,allow
3267534,22.38,allow
3268412,11.84,allow
3268985,7.33,allow
3269491,4.75,allow
3269508,3.77,allow
3271650,3.69,allow
3272217,3.52,allow
3272861,4.2,allow
3273670,2.32,allow
3273693,2.3,allow
3273708,2.28,allow
3274464,2.28,allow
3274547,2.24,allow
3275399,2.25,allow
3276743,1.98,allow
3278339,2.05,allow
3278637,1.93,allow
3278796,1.74,allow
3278868,1.59,allow
3279112,1.42,allow
3280064,1.34,allow
3280431,1.38,allow
3280870,1.54,allow
3281111,1.73,allow
3282350,2.17,allow
3282755,2.25,allow
3283059,2.59,allow
3284324,2.63,allow
3284506,2.71,allow
3284970,2.74,allow
3285619,2.31,allow
3288193,2.15,allow
3288735,1.93,allow
3289104,1.72,allow
3289509,1.65,allow
3289925,1.74,allow
3292074,1.92,allow
3292670,2.07,allow
3292724,2.18,allow
3293170,2.22,allow
3293190,2.86,allow
3293374,3.26,allow
3294064,2.73,allow
3294531,2.43,allow
3295877,2.28,allow
3295890,2.28,allow
3296365,2.24,allow
3296956,1.86,allow
3297056,1.63,allow
3297062,1.44,allow
3297063,1.4,allow
3297637,1.3,allow
3299191,1.33,allow
3299318,1.69,allow
3301146,2.05,allow
3301521,1.75,allow
3304275,2.11,allow
3304475,3.01,allow
3304818,2.49,allow
3304915,2.48,allow
3306601,4.21,allow
3307204,4.02,allow
3308231,2.62,allow
3309242,2.4,allow
3310889,2.55,allow
3311068,2.6,allow
3311307,2.81,allow
3311752,2.91,allow
3312096,3.27,allow
3312265,2.99,allow
3312442,3.5,allow
3313759,3.41,allow
3313773,2.58,allow
3314264,2.18,allow
3315605,1.87,allow
3315721,1.76,allow
3316132,1.69,allow
3317114,2.02,allow
3318723,2.28,allow
3320277,2.12,allow
3320364,2.42,allow
3320930,3.06,allow
3321143,3.27,allow
3321796,2.86,allow
3321842,2.49,allow
3322168,2.15,allow
3322430,1.94,allow
3323366,1.96,allow
3323410,1.93,allow
3323431,1.96,allow
3324154,2.19,allow
3324267,2.52,allow
3324272,3.23,allow
3325587,3.46,allow
3325594,3.41,allow
3325857,3.26,allow
3326488,3.04,allow
3327210,3.63,allow
3328651,3.76,allow
3328708,3.34,allow
3329875,3.09,allow
3330351,2.88,allow
3332255,3.11,allow
3332580,2.82,allow
3333266,2.71,allow
3334798,3.32,allow
3336109,2.79,allow
3336237,2.98,allow
3338759,2.79,allow
3339063,2.56,allow
3339603,2.39,allow
3340560,2.31,allow
3340597,2.62,allow
3340672,2.94,allow
3341932,3.2,allow
3342728,3.41,allow
3343080,3.45,allow
3343277,4.34,allow
3344757,3.48,allow
3344884,3.37,allow
3348825,3.43,allow
3350033,3.32,allow
3350290,2.52,allow
3351846,2.51,allow
3352434,2.52,allow
3353011,3.04,allow
3353814,2.41,allow
3355609,2.36,allow
3357419,2.54,allow
3357504,2.46,allow
3357976,2.7,allow
3359454,2.73,allow
3359979,2.23,allow
3360110,2.31,allow
3360806,2.19,allow
3361053,2.4,allow
3361414,2.5,allow
3361897,2.73,allow
3362236,2.62,allow
3362656,2.59,allow
3363688,2.76,allow
3364207,2.81,allow
3366234,2.31,allow
3366491,2.4,allow
3366506,2.57,allow
3367807,2.66,allow
3369985,2.38,allow
3370032,2.6,allow
3370540,3.05,allow
3370866,2.61,allow
3371200,2.49,allow
3371388,2.77,allow
3371963,2.8,allow
3372343,2.58,allow
3372460,2.64,allow
3372827,2.63,allow
3373317,2.74,allow
3373618,2.18,allow
3373717,1.94,allow
3373722,1.8,allow
3373729,1.7,allow
3373739,1.85,allow
3374330,1.71,allow
3374342,1.66,allow
3374558,1.68,allow
3375809,1.68,allow
3377647,1.75,allow
3379218,1.91,allow
3379581,2.23,allow
3380133,2.53,allow
3380258,2.25,allow
3380775,11.1,allow
3381184,6.06,allow
3381470,4.49,allow
3382013,3.59,allow
3382348,3.12,allow
3382845,2.87,allow
3382900,2.48,allow
3383007,2.17,allow
3383444,1.93,allow
3383767,2.04,allow
3384145,2.12,allow
3384228,2.22,allow
3384524,2.4,allow
3385058,2.61,allow
3385254,2.29,allow
3385859,2.12,allow
3386376,2.29,allow
3387362,2.36,allow
3388242,2.57,allow
3390015,2.17,allow
3390222,2.22,allow
3390715,2.37,allow
3393863,2.5,allow
3396501,2.63,allow
3396595,2.85,allow
3397376,3.06,allow
3397939,3.38,allow
3399051,2.84,allow
3399266,2.98,allow
3400722,2.91,allow
3400892,3.04,allow
3401019,3.08,allow
3401209,3.04,allow
3401513,3.04,allow
3401525,3.2,allow
3401530,3.45,allow
3401544,4.33,allow
3402934,3.59,allow
3402939,3.48,allow
3402944,3.17,allow
3402946,2.97,allow
3403918,2.76,allow
3405282,3.14,allow
3405457,3.01,allow
3406287,2.8,allow
3407068,2.86,allow
3407896,2.39,allow
3407957,2.33,allow
3408362,2.2,allow
3409273,2.13,allow
3409384,2.15,allow
3411606,2.32,allow
3411625,2.38,allow
3411815,2.4,allow
3412162,2.64,allow
3412523,2.81,allow
3412618,2.96,allow
3412652,2.9,allow
3412989,2.73,allow
3415478,2.69,allow
3418457,2.4,allow
3420516,2.15,allow
3421724,2.3,allow
3421901,1.97,allow
3423346,2.01,allow
3423544,2.25,allow
3424105,2.43,allow
3424259,2.78,allow
3425234,2.97,allow
3425387,2.82,allow
3426947,2.82,allow
3427040,3.04,allow
3427169,2.38,allow
3427174,2.06,allow
